NO,共通ID,施設・場所名,住所,洪水,崖崩れ、土石流及び地滑り,高潮,地震,津波,大規模な火事,内水氾濫,火山現象,指定避難所との住所同一,緯度,経度,備考
2871,E2710002501201,加島中住宅前公園,大阪府大阪市淀川区加島1-51,,,,1,,,,,,34.7260935,135.4609729,
2872,E2710002502201,東淀工業高等学校,大阪府大阪市淀川区加島1-52-81,1,,,,1,,,,1,34.72538768,135.4622634,
2873,E2710002502202,東淀工業高等学校（運動場）,大阪府大阪市淀川区加島1-52-81,,,,1,,,,,1,34.72637234,135.4624422,
2874,E2710002503201,市営加島東住宅１号館,大阪府大阪市淀川区加島1-53-1,1,,,,1,,,,,34.728049,135.463712,
2875,E2710002504202,美津島中学校（運動場）,大阪府大阪市淀川区加島1-54-41,,,,1,,,,,1,34.72768263,135.4625261,
2876,E2710002504201,美津島中学校,大阪府大阪市淀川区加島1-54-41,1,,,,1,,,,1,34.72785972,135.4633477,
2877,E2710002505201,㈱三笑堂　新大阪支店,大阪府大阪市淀川区加島1-56-12,1,,,,1,,,,,34.72751767,135.4609397,
2878,E2710002506201,加島中央公園,大阪府大阪市淀川区加島1-58,,,,1,,,,,,34.72867335,135.4599059,
2879,E2710002507201,加島小学校,大阪府大阪市淀川区加島1-60-28,1,,,,1,,,,1,34.72870655,135.4579125,
2880,E2710002507202,加島小学校（運動場）,大阪府大阪市淀川区加島1-60-28,,,,1,,,,,1,34.72842585,135.4582361,
2881,E2710002509201,加島今之町公園,大阪府大阪市淀川区加島2-7,,,,1,,,,,,34.73072655,135.4584792,
2882,E2710002922201,市営加島北住宅１号棟,大阪府大阪市淀川区加島2-7-1,1,,,,1,,,,,34.730353,135.46038,
2883,E2710002510201,ペルル加島,大阪府大阪市淀川区加島3-11-53,1,,,,1,,,,,34.728707,135.452302,
2884,E2710002511201,ソルティエ加島,大阪府大阪市淀川区加島3-2-3,1,,,,1,,,,,34.72735276,135.4555135,
2885,E2710002512201,日本電測㈱,大阪府大阪市淀川区加島3-3-13,1,,,,1,,,,,34.72766494,135.455977,
2886,E2710002513201,加島中公園,大阪府大阪市淀川区加島3-9,,,,1,,,,,,34.73010868,135.4549198,
2887,E2710002514201,ハイム山本,大阪府大阪市淀川区加島3-9-26,1,,,,1,,,,,34.72968651,135.4547844,
2888,E2710002516201,加島西公園,大阪府大阪市淀川区加島4-16,,,,1,,,,,,34.73198718,135.4524539,
2889,E2710002517201,市営神崎橋住宅１号館,大阪府大阪市淀川区加島4-19-1,1,,,,1,,,,,34.731952,135.450724,
2890,E2710002518201,西松建設㈱　なにわ独身寮,大阪府大阪市淀川区加島4-19-47,1,,,,1,,,,,34.73250933,135.4504424,
2891,E2710002519201,日本化学機械製造㈱　本社,大阪府大阪市淀川区加島4-6-23,1,,,,1,,,,,34.73316557,135.4566262,
2892,E2710002520201,加島北公園,大阪府大阪市淀川区加島4-7,,,,1,,,,,,34.73189851,135.4557132,
2893,E2710002515201,加島駅前公園,大阪府大阪市淀川区加島３－中4,,,,1,,,,,,34.72974874,135.4531402,
2894,E2710002522201,東淀川高等学校,大阪府大阪市淀川区宮原4-4-5,1,,,,1,,,,1,34.73582136,135.4974898,
2895,E2710002522202,東淀川高等学校（運動場）,大阪府大阪市淀川区宮原4-4-5,,,,1,,,,,1,34.73667145,135.4967084,
2896,E2710002523202,北中島小学校（運動場）,大阪府大阪市淀川区宮原5-3-4,,,,1,,,,,1,34.73912339,135.4963678,
2897,E2710002523201,北中島小学校,大阪府大阪市淀川区宮原5-3-4,1,,,,1,,,,1,34.73947899,135.4962587,
2898,E2710002524201,北中島公園,大阪府大阪市淀川区宮原5-7,,,,1,,,,,,34.73781137,135.494683,
2899,E2710002525201,市営木川第５住宅１号館,大阪府大阪市淀川区三国本国1-8,1,,,,1,,,,,34.73108301,135.4889186,
2900,E2710002526201,グラン・コート三国　パークアヴェニュー,大阪府大阪市淀川区三国本町1-11-23,1,,,,1,,,,,34.73019103,135.4858742,
2901,E2710002527201,三国本町公園,大阪府大阪市淀川区三国本町1-12,,,,1,,,,,,34.73155824,135.4867704,
2902,E2710002528201,宮原小学校,大阪府大阪市淀川区三国本町1-16-44,1,,,,1,,,,1,34.73298213,135.4859963,
2903,E2710002528202,宮原小学校（運動場）,大阪府大阪市淀川区三国本町1-16-44,,,,1,,,,,1,34.73255596,135.486041,
2904,E2710002923201,市営三国南住宅１号棟,大阪府大阪市淀川区三国本町2-11-1,1,,,,1,,,,,34.734127,135.487341,
2905,E2710002529201,淀川区在宅サービスセンター,大阪府大阪市淀川区三国本町2-14-3,1,,,,1,,,,,34.7353429,135.4859709,
2906,E2710002530201,日商岩井三国本町マンション,大阪府大阪市淀川区三国本町2-2-16,1,,,,1,,,,,34.73418223,135.4880037,
2907,E2710002531201,三国中公園,大阪府大阪市淀川区三国本町2-3,,,,1,,,,,,34.73529632,135.4883309,
2908,E2710002532201,三国西公園,大阪府大阪市淀川区三国本町3-30,,,,1,,,,,,34.73719023,135.4843254,
2909,E2710002533201,大阪文化服装学院　新館、東館,大阪府大阪市淀川区三国本町3-35-8,1,,,,1,,,,,34.73615337,135.4843374,
2910,E2710002534201,ライトハイツ,大阪府大阪市淀川区三国本町3-8-5,1,,,,1,,,,,34.73691841,135.4886366,
2911,E2710002535202,三国小学校（運動場）,大阪府大阪市淀川区三国本町3-9-18,,,,1,,,,,1,34.73800345,135.4879791,
2912,E2710002535201,三国小学校,大阪府大阪市淀川区三国本町3-9-18,1,,,,1,,,,1,34.73846044,135.4882241,
2913,E2710002536201,三津屋小学校,大阪府大阪市淀川区三津屋中1-4-14,1,,,,1,,,,1,34.72805667,135.472686,
2914,E2710002536202,三津屋小学校（運動場）,大阪府大阪市淀川区三津屋中1-4-14,,,,1,,,,,1,34.72837558,135.4729452,
2915,E2710002537201,グランメールマツダ,大阪府大阪市淀川区三津屋中1-4-7,1,,,,1,,,,,34.72822638,135.4737181,
2916,E2710003024201,新コスモス電機株式会社　淀川工場,大阪府大阪市淀川区三津屋中3-6-25,1,,,,1,,,,,34.726421,135.466779,
2917,E2710002538201,三津屋公園,大阪府大阪市淀川区三津屋南2-20,,,,1,,,,,,34.72589719,135.4698832,
2918,E2710003022201,株式会社ノダＲＦテクノロジーズ本社,大阪府大阪市淀川区三津屋南3-15-37,1,,,,1,,,,,34.72411,135.467064,
2919,E2710003021201,株式会社　つばめ急便,大阪府大阪市淀川区三津屋南3-20-42,1,,,,1,,,,,34.723546,135.46546,
2920,E2710002539201,三津屋中央公園,大阪府大阪市淀川区三津屋南3-21,,,,1,,,,,,34.72413672,135.4639681,
2921,E2710002540201,三津屋東公園,大阪府大阪市淀川区三津屋北1-2,,,,1,,,,,,34.73004387,135.4742045,
2922,E2710002541201,テレーズ神崎川,大阪府大阪市淀川区三津屋北2-15-45,1,,,,1,,,,,34.73017343,135.4694892,
2923,E2710002542201,三津屋グリーンハイツ,大阪府大阪市淀川区三津屋北2-20-19,1,,,,1,,,,,34.72845806,135.4684002,
2924,E2710002543201,十三公園,大阪府大阪市淀川区十三元今里1-1,,,,1,,,,,,34.71703203,135.4774288,
2925,E2710002544201,神津小学校,大阪府大阪市淀川区十三元今里2-3-12,1,,,,1,,,,1,34.72036282,135.4764469,
2926,E2710002544202,神津小学校（運動場）,大阪府大阪市淀川区十三元今里2-3-12,,,,1,,,,,1,34.72056271,135.4767223,
2927,E2710002546201,田川東公園,大阪府大阪市淀川区十三元今里3-4,,,,1,,,,,,34.72305316,135.4756785,
2928,E2710002547201,コンフォート片岡,大阪府大阪市淀川区十三東1-1-14,1,,,,1,,,,,34.71981137,135.488243,
2929,E2710002548201,㈱ベルコ,大阪府大阪市淀川区十三東1-19-12,1,,,,1,,,,,34.7181667,135.4843538,
2930,E2710002549201,ネオハイツ新淀川,大阪府大阪市淀川区十三東1-20-18,1,,,,1,,,,,34.71785399,135.4846114,
2931,E2710002550201,十三東公園,大阪府大阪市淀川区十三東2-6,,,,1,,,,,,34.72039113,135.4843603,
2932,E2710002551202,十三小学校（運動場）,大阪府大阪市淀川区十三東4-3-6,,,,1,,,,,1,34.72371686,135.4858221,
2933,E2710002551201,十三小学校,大阪府大阪市淀川区十三東4-3-6,1,,,,1,,,,1,34.72358753,135.4854609,
2934,E2710002552201,十三中学校,大阪府大阪市淀川区十三東5-1-27,1,,,,1,,,,1,34.72483531,135.484436,
2935,E2710002552202,十三中学校（運動場）,大阪府大阪市淀川区十三東5-1-27,,,,1,,,,,1,34.72494701,135.4851405,
2936,E2710002553202,英真学園高等学校（運動場）,大阪府大阪市淀川区十三東5-4-38,,,,1,,,,,1,34.72362822,135.4838917,
2937,E2710002553201,英真学園高等学校,大阪府大阪市淀川区十三東5-4-38,1,,,,1,,,,1,34.7235665,135.4835037,
2938,E2710002554201,東横ＩＮＮ阪急十三駅西口,大阪府大阪市淀川区十三本町1-13-4,1,,,,1,,,,,34.71917037,135.4794515,
2939,E2710002555201,武田薬品工業㈱　健康管理センター,大阪府大阪市淀川区十三本町2-17-85,1,,,,1,,,,,34.7240559,135.4793585,
2940,E2710002556201,十八条東公園,大阪府大阪市淀川区十八条1-8,,,,1,,,,,,34.74622769,135.4964236,
2941,E2710003023201,十八条下水処理場上部利用施設,大阪府大阪市淀川区十八条1-8-1,1,,,,1,,,,,34.747532,135.496638,
2942,E2710002557201,十八条中央公園,大阪府大阪市淀川区十八条2-10,,,,1,,,,,,34.74790086,135.4897001,
2943,E2710002558201,メゾンアンユイ,大阪府大阪市淀川区十八条2-4-20,1,,,,1,,,,,34.74638777,135.4918017,
2944,E2710002559201,十八条西公園,大阪府大阪市淀川区十八条3-1,,,,1,,,,,,34.74496131,135.4902886,
2945,E2710002560201,三国の川辺の森　リバーガーデン,大阪府大阪市淀川区十八条3-14-15,1,,,,1,,,,,34.74609708,135.4867159,
2946,E2710002561201,ライオンズ三国,大阪府大阪市淀川区新高1-10-13,1,,,,1,,,,,34.730965,135.481897,
2947,E2710002562202,新高小学校（運動場）,大阪府大阪市淀川区新高1-15-53,,,,1,,,,,1,34.73242612,135.4802086,
2948,E2710002562201,新高小学校,大阪府大阪市淀川区新高1-15-53,1,,,,1,,,,1,34.73282584,135.4801049,
2949,E2710002564201,新高東公園,大阪府大阪市淀川区新高3-8,,,,1,,,,,,34.73693042,135.4821749,
2950,E2710002565201,新高中央公園,大阪府大阪市淀川区新高4-15,,,,1,,,,,,34.73508487,135.4785412,
2951,E2710002566201,キングスクエア北大阪　パークフェリス,大阪府大阪市淀川区新高4-15-21,1,,,,1,,,,,34.73541566,135.4801772,
2952,E2710002569201,新高公園,大阪府大阪市淀川区新高4-6,,,,1,,,,,,34.73406232,135.4800569,
2953,E2710002570201,塩野香料㈱大阪工場総合研究所,大阪府大阪市淀川区新高5-17-75,1,,,,1,,,,,34.73502291,135.4781022,
2954,E2710002571201,淀川公園,大阪府大阪市淀川区新北野1,,,,1,,,,,,34.71289818,135.4786389,
2955,E2710002572201,星光十三ビル,大阪府大阪市淀川区新北野1-8-17,1,,,,1,,,,,34.71791288,135.4812925,
2956,E2710002573201,ホテルプラザオーサカ,大阪府大阪市淀川区新北野1-9-15,1,,,,1,,,,,34.7170312,135.4807389,
2957,E2710002574201,新北野中学校,大阪府大阪市淀川区新北野2-13-37,1,,,,1,,,,1,34.71560843,135.4756784,
2958,E2710002574202,新北野中学校（運動場）,大阪府大阪市淀川区新北野2-13-37,,,,1,,,,,1,34.71564738,135.4762274,
2959,E2710002575201,北野高等学校,大阪府大阪市淀川区新北野2-5-13,1,,,,1,,,,1,34.71618234,135.4786139,
2960,E2710002575202,北野高等学校（運動場）,大阪府大阪市淀川区新北野2-5-13,,,,1,,,,,1,34.71519609,135.4781544,
2961,E2710002576201,パークナード新北野,大阪府大阪市淀川区新北野2-6-23,1,,,,1,,,,,34.71460521,135.4789188,
2962,E2710002577201,新北野公園,大阪府大阪市淀川区新北野3-14,,,,1,,,,,,34.71302844,135.4738765,
2963,E2710002578201,日本私立学校振興・共済事業団大阪会館,大阪府大阪市淀川区西宮原1-3-35,1,,,,1,,,,,34.731745,135.490872,
2964,E2710002579201,東京書籍㈱　大阪東書ビル,大阪府大阪市淀川区西宮原1-4-10,1,,,,1,,,,,34.73224929,135.4936395,
2965,E2710002580201,東洋医療専門学校,大阪府大阪市淀川区西宮原1-5-35,1,,,,1,,,,,34.73304931,135.493782,
2966,E2710002581201,宮原公園,大阪府大阪市淀川区西宮原1-6,,,,1,,,,,,34.73213917,135.4901081,
2967,E2710002582201,市営木川第３住宅１号棟,大阪府大阪市淀川区西宮原1-6-7,1,,,,1,,,,,34.73257035,135.4915649,
2968,E2710002583201,市営西宮原住宅１号館,大阪府大阪市淀川区西宮原1-7-1,1,,,,1,,,,,34.733284,135.491118,
2969,E2710002584201,新大阪第３ドイビル,大阪府大阪市淀川区西宮原1-8-24,1,,,,1,,,,,34.73349723,135.4925325,
2970,E2710002585201,ライフセントラルスクエア西宮原店,大阪府大阪市淀川区西宮原2-2-22,1,,,,1,,,,,34.735489,135.493254,
2971,E2710002586201,大学生協大阪会館,大阪府大阪市淀川区西宮原2-7-15,1,,,,1,,,,,34.73416637,135.4906049,
2972,E2710002587201,㈱カワダ　大阪支店,大阪府大阪市淀川区西宮原2-7-49,1,,,,1,,,,,34.73466929,135.4916949,
2973,E2710002588201,市営新三国住宅１号館,大阪府大阪市淀川区西宮原3-3-11,1,,,,1,,,,,34.73834184,135.4925286,
2974,E2710002589201,市営新三国住宅２号館,大阪府大阪市淀川区西宮原3-3-12,1,,,,1,,,,,34.73824926,135.4919224,
2975,E2710002590201,宮原中学校,大阪府大阪市淀川区西宮原3-3-2,1,,,,1,,,,1,34.73776468,135.4926467,
2976,E2710002590202,宮原中学校（運動場）,大阪府大阪市淀川区西宮原3-3-2,,,,1,,,,,1,34.73771766,135.4921764,
2977,E2710003015201,ファミールハイツ北大阪４号棟,大阪府大阪市淀川区西宮原3-3-4,1,,,,1,,,,,34.737429,135.489841,
2978,E2710002591201,西三国小学校,大阪府大阪市淀川区西三国1-21-28,1,,,,1,,,,1,34.74466537,135.491839,
2979,E2710002591202,西三国小学校（運動場）,大阪府大阪市淀川区西三国1-21-28,,,,1,1,,,,1,34.74431861,135.4916799,
2980,E2710002596201,市営西三国住宅１号館,大阪府大阪市淀川区西三国1-7-13,1,,,,1,,,,,34.74113186,135.4920113,
2981,E2710002597202,三国中学校（運動場）,大阪府大阪市淀川区西三国2-5-24,,,,1,1,,,,1,34.74007823,135.4879554,
2982,E2710002597201,三国中学校,大阪府大阪市淀川区西三国2-5-24,1,,,,1,,,,1,34.74079088,135.4879482,
2983,E2710002598201,三国公園,大阪府大阪市淀川区西三国3-18,,,,1,,,,,,34.73966974,135.4866595,
2984,E2710002599201,三国駅前公園,大阪府大阪市淀川区西三国4-10,,,,1,,,,,,34.7391084,135.4832671,
2985,E2710002600201,Ｏｓａｋａ　Ｍｅｔｒｏ　西中島南方駅,大阪府大阪市淀川区西中島1-12-10,1,,,,1,,,,,34.72645173,135.4985218,
2986,E2710002601201,大阪リゾートアンド　スポーツ専門学校３号館,大阪府大阪市淀川区西中島1-4-18,1,,,,1,,,,,34.72484577,135.5020384,
2987,E2710002603201,ホテルクライトン新大阪,大阪府大阪市淀川区西中島2-13-32,1,,,,1,,,,,34.7255211,135.4959351,
2988,E2710002604201,新大阪第２ドイビル,大阪府大阪市淀川区西中島2-14-6,1,,,,1,,,,,34.72513853,135.4969892,
2989,E2710002605201,宝蔵寺　西中島別院,大阪府大阪市淀川区西中島2-6-15,1,,,,1,,,,,34.723999,135.496402,
2990,E2710002606201,市営西中島住宅１号館,大阪府大阪市淀川区西中島3-11-1,1,,,,1,,,,,34.727202,135.50043,
2991,E2710003020201,ＡＭＧ新大阪ビル,大阪府大阪市淀川区西中島3-12-19,1,,,,1,,,,,34.72669,135.500929,
2992,E2710002607201,新大阪南方ビル,大阪府大阪市淀川区西中島3-14-27,1,,,,1,,,,,34.72610911,135.5009391,
2993,E2710002608201,大原簿記専門学校大阪校　本館,大阪府大阪市淀川区西中島3-15-22,1,,,,1,,,,,34.72588085,135.5008711,
2994,E2710002609201,大阪医療秘書福祉専門学校,大阪府大阪市淀川区西中島3-4-10,1,,,,1,,,,,34.72621124,135.5021911,
2995,E2710002610201,西中島東公園,大阪府大阪市淀川区西中島3-8,,,,1,,,,,,34.72768385,135.5016191,
2996,E2710002611201,日清食品ホールディングス大阪　本社ビル,大阪府大阪市淀川区西中島4-1-1,1,,,,1,,,,,34.72597494,135.4979999,
2997,E2710002612201,新大阪サニーストンホテル,大阪府大阪市淀川区西中島4-12-2,1,,,,1,,,,,34.72717098,135.495612,
2998,E2710002613201,新大阪北田ビル,大阪府大阪市淀川区西中島4-13-12,1,,,,1,,,,,34.72728287,135.4944623,
2999,E2710002614201,新大阪シールビルディング,大阪府大阪市淀川区西中島4-6-17,1,,,,1,,,,,34.72683407,135.4963893,
3000,E2710002615201,アンシャンテ新大阪,大阪府大阪市淀川区西中島5-13-24,1,,,,1,,,,,34.72963351,135.4995942,
3001,E2710002616201,Ｏｓａｋａ　Ｍｅｔｒｏ　新大阪駅,大阪府大阪市淀川区西中島5-15-5,1,,,,1,,,,,34.73251424,135.4984567,
3002,E2710002617201,コンフォートホテル新大阪,大阪府大阪市淀川区西中島5-3-7,1,,,,1,,,,,34.729986,135.501186,
3003,E2710002619201,第８新大阪ビル,大阪府大阪市淀川区西中島5-7-11,1,,,,1,,,,,34.72916846,135.499968,
3004,E2710002620201,新大阪花村ビル,大阪府大阪市淀川区西中島5-9-1,1,,,,1,,,,,34.72838612,135.5008182,
3005,E2710002622201,アストロ新大阪第２ビル,大阪府大阪市淀川区西中島6-1-3,1,,,,1,,,,,34.72824623,135.497753,
3006,E2710002621201,第１０新大阪ビル,大阪府大阪市淀川区西中島6-11-25,1,,,,1,,,,,34.72909149,135.4949118,
3007,E2710002623201,第６新大阪ビル,大阪府大阪市淀川区西中島6-7-3,1,,,,1,,,,,34.72808805,135.4968119,
3008,E2710002624201,Ｒｎビル,大阪府大阪市淀川区西中島6-7-9,1,,,,1,,,,,34.72801693,135.4961251,
3009,E2710002627201,辰野新大阪ビル,大阪府大阪市淀川区西中島7-1-5,1,,,,1,,,,,34.729848,135.497454,
3010,E2710002625201,西中島小学校,大阪府大阪市淀川区西中島7-14-25,1,,,,1,,,,1,34.73008478,135.4944067,
3011,E2710002625202,西中島小学校（運動場）,大阪府大阪市淀川区西中島7-14-25,,,,1,,,,,1,34.72983054,135.4945586,
3012,E2710002626201,西町公園,大阪府大阪市淀川区西中島7-15,,,,1,,,,,,34.73048708,135.4943685,
3013,E2710002628201,新大阪ドイビル,大阪府大阪市淀川区西中島7-5-25,1,,,,1,,,,,34.73106512,135.4979428,
3014,E2710002629201,塚本南公園,大阪府大阪市淀川区塚本1-18,,,,1,,,,,,34.71165687,135.4714492,
3015,E2710002630201,ラ・パルフェ・ド・パラツィーナ,大阪府大阪市淀川区塚本1-2-5,1,,,,1,,,,,34.71096397,135.4735746,
3016,E2710002631202,塚本小学校（運動場）,大阪府大阪市淀川区塚本3-5-6,,,,1,,,,,1,34.71587402,135.472326,
